Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},29295fa9b3230b7032d5cb60d683a569e334fac0,3D,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)",42.757460472470235,-81.0,796.0,dfaa9d65225089e68ca996eeb95774ccdc6649ae,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)","(69, 95, 2, 126, 163, 17)",37086,4,"(135.5868791457693, 208.20886587930755, 6.505608585450035)","(-17.96978609676991, 56.044511576007324, -11.4094590521116)",0.6958977058863701,0.5073756440029483,54.61201222311156,107.6362511062794,116.79079116362402,121.31966041379951,86.76947277844899,131.84631398705267,113244.6002195209,74.9038202150691,0.4655330919687729,24315.240451975485,0.21471434757013755,113938.29372210056,240.0,469.0,4982656281.0,3.859593634067488,113.0,4.0413025225135835,605.0,70.34780862783042,354.9560750687591,363.0,-49.0,654.0,47.26192748743427,366.5434537162312,-0.684576072226742,15308077303.048244,0.08242445519057458,8360.288234004396,305.79056127089973,5560.1435200028,-122.76044269204728,36.934712544470095,9.94826849680368,0.5615491683059977,2.2634680009075137,2.661269582691925,4.046482358965139,0.4634994677130529,0.39461788954258864,0.9870992699296247,0.927420181347988,-0.1480043350967356,0.6687924257132736,0.34598203151073476,17.29045412540933,0.012986371949822875,6.960545342299397,0.5951662873080747,0.032418403477901786,34.58090825081866,4.589511044393398,11.720745260318447,7.239260312860051,3771.5667367739848,0.10169785732551326,9.835956771635521,3056.7933451976487,13.465082442357264,292.91716550719946,39.48125977457801,12984.43536644556,0.15136884285299773,0.00559261606850685,0.11942698889625274,28.59971445860832,0.0010733250779357843,2471.703821401078,0.08012913612636563,14.08295958536394,287.1427514557317,2.1254770096362314,648.1539244708007,0.010620515071490708,0.005904679175480544,4.642092139280131,23704.281218649743,0.7429117081470786,0.8290480753674412,0.507539757112924,0.8749366495466127,247.95331246109683,0.0053514911843637325,272.26181649675624,0.06308197787227902,20.24345367496936,220.6404077849861,5513.3785912882295,1901559.6385542168,16.943437886517547,0.010531337809621778,1160.0695088044486,0.26878348211409836,0.5326281525485044,112.42806078499582,0.005855358840025468,6.944694451440056,0.11637814808822736,5439.5444691004695,7.451624496845005,0.00023900274321130967,504.1869573028193,0.06035554064170386,0.0754387812543191
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},29295fa9b3230b7032d5cb60d683a569e334fac0,3D,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)",42.757460472470235,-81.0,796.0,dfaa9d65225089e68ca996eeb95774ccdc6649ae,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)","(69, 95, 2, 126, 163, 17)",37086,4,"(135.5868791457693, 208.20886587930755, 6.505608585450035)","(-17.96978609676991, 56.044511576007324, -11.4094590521116)",0.6958977058863701,0.5073756440029483,54.61201222311156,107.6362511062794,116.79079116362402,121.31966041379951,86.76947277844899,131.84631398705267,113244.6002195209,74.9038202150691,0.4655330919687729,24315.240451975485,0.21471434757013755,113938.29372210056,240.0,469.0,4982656281.0,3.859593634067488,113.0,4.0413025225135835,605.0,70.34780862783042,354.9560750687591,363.0,-49.0,654.0,47.26192748743427,366.5434537162312,-0.684576072226742,15308077303.048244,0.08242445519057458,8360.288234004396,305.79056127089973,5560.1435200028,-122.76044269204728,36.934712544470095,9.94826849680368,0.5615491683059977,2.2634680009075137,2.661269582691925,4.046482358965139,0.4634994677130529,0.39461788954258864,0.9870992699296247,0.927420181347988,-0.1480043350967356,0.6687924257132736,0.34598203151073476,17.29045412540933,0.012986371949822875,6.960545342299397,0.5951662873080747,0.032418403477901786,34.58090825081866,4.589511044393398,11.720745260318447,7.239260312860051,3771.5667367739848,0.10169785732551326,9.835956771635521,3056.7933451976487,13.465082442357264,292.91716550719946,39.48125977457801,12984.43536644556,0.15136884285299773,0.00559261606850685,0.11942698889625274,28.59971445860832,0.0010733250779357843,2471.703821401078,0.08012913612636563,14.08295958536394,287.1427514557317,2.1254770096362314,648.1539244708007,0.010620515071490708,0.005904679175480544,4.642092139280131,23704.281218649743,0.7429117081470786,0.8290480753674412,0.507539757112924,0.8749366495466127,247.95331246109683,0.0053514911843637325,272.26181649675624,0.06308197787227902,20.24345367496936,220.6404077849861,5513.3785912882295,1901559.6385542168,16.943437886517547,0.010531337809621778,1160.0695088044486,0.26878348211409836,0.5326281525485044,112.42806078499582,0.005855358840025468,6.944694451440056,0.11637814808822736,5439.5444691004695,7.451624496845005,0.00023900274321130967,504.1869573028193,0.06035554064170386,0.0754387812543191
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/006-BreastMeta-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},29295fa9b3230b7032d5cb60d683a569e334fac0,3D,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)",42.757460472470235,-81.0,796.0,dfaa9d65225089e68ca996eeb95774ccdc6649ae,"(0.6875, 0.6875, 6.500014305114746)","(320, 320, 21)","(69, 95, 2, 126, 163, 17)",37086,4,"(135.5868791457693, 208.20886587930755, 6.505608585450035)","(-17.96978961097814, 56.04451333844665, -11.409459755894225)",0.6958977058863701,0.5073756440029483,54.61201222311156,107.6362511062794,116.79079116362402,121.31966041379951,86.76947277844899,131.84631398705267,113244.6002195209,74.9038202150691,0.4655330919687729,24315.240451975485,0.21471434757013755,113938.29372210056,240.0,469.0,4982656281.0,3.859593634067488,113.0,4.0413025225135835,605.0,70.34780862783042,354.9560750687591,363.0,-49.0,654.0,47.26192748743427,366.5434537162312,-0.684576072226742,15308077303.048244,0.08242445519057458,8360.288234004396,305.79056127089973,5560.1435200028,-122.76044269204728,36.934712544470095,9.94826849680368,0.5615491683059977,2.2634680009075137,2.661269582691925,4.046482358965139,0.4634994677130529,0.39461788954258864,0.9870992699296247,0.927420181347988,-0.1480043350967356,0.6687924257132736,0.34598203151073476,17.29045412540933,0.012986371949822875,6.960545342299397,0.5951662873080747,0.032418403477901786,34.58090825081866,4.589511044393398,11.720745260318447,7.239260312860051,3771.5667367739848,0.10169785732551326,9.835956771635521,3056.7933451976487,13.465082442357264,292.91716550719946,39.48125977457801,12984.43536644556,0.15136884285299773,0.00559261606850685,0.11942698889625274,28.59971445860832,0.0010733250779357843,2471.703821401078,0.08012913612636563,14.08295958536394,287.1427514557317,2.1254770096362314,648.1539244708007,0.010620515071490708,0.005904679175480544,4.642092139280131,23704.281218649743,0.7429117081470786,0.8290480753674412,0.507539757112924,0.8749366495466127,247.95331246109683,0.0053514911843637325,272.26181649675624,0.06308197787227902,20.24345367496936,220.6404077849861,5513.3785912882295,1901559.6385542168,16.943437886517547,0.010531337809621778,1160.0695088044486,0.26878348211409836,0.5326281525485044,112.42806078499582,0.005855358840025468,6.944694451440056,0.11637814808822736,5439.5444691004695,7.451624496845005,0.00023900274321130967,504.1869573028193,0.06035554064170386,0.0754387812543191
