Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},50b366f265ff4a06600da96e39dab93480aed2ff,3D,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)",92.22145250108507,-71.0,927.0,ea7eed6f72ef16b312b1846c776096fc347bedac,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)","(38, 53, 5, 72, 99, 10)",24151,1,"(75.66361641339903, 92.29257587677529, 9.224752598236098)","(-19.84733275200101, -30.5971772734176, 14.975996131526212)",0.8858176990386589,0.660168722187893,46.1432428822697,69.89613614129496,82.83364336837448,99.52719220044867,84.81655296137659,101.46436544942786,126887.0865531906,61.91523448837475,0.6016355892922296,20296.86156309752,0.1599600252038977,127358.83967033587,449.0,697.0,8183704724.0,4.065795564559812,121.0,6.420853502151114,927.0,81.05770297251688,571.2195768291168,578.0,-39.0,966.0,51.31756590629317,582.1131587028495,-1.1595882641947821,43156272529.22389,0.07563136183804955,12563.924582173622,676.8888528243679,23719.342892590303,-513.9108824734992,60.86166397980875,11.422056629112104,0.67776250649831,2.3306668225475984,2.74918367461959,5.306595348441888,0.4619251537538609,0.39452547079444084,0.9931412832001704,0.9478176265178871,-0.17157205665030426,0.7826193026996813,0.3573726358624769,25.777957598788404,0.0109868562728029,7.31750116273616,0.7128534703577493,0.02413104560921651,51.55591519757682,4.88477007097144,18.07093015223021,7.454169445292812,2400.453604405615,0.09939354910378927,10.45797458666202,1826.573019750735,20.192684461158205,663.8613721999089,40.24450333319531,28398.424081818557,0.07005504317150751,0.0025388636073809274,0.12581758562969722,73.0416862293354,0.00046433165567934156,1468.2023640643047,0.07327031794287193,21.62881188950308,657.054930518571,1.9482533773207729,1314.5859649335848,0.004709524995710283,0.0026682680662558976,4.876643498188101,15006.44226198845,0.7335054610108043,0.8285498609708788,0.4024936739775515,0.8745940997273498,570.0534073772039,0.00242580178324023,135.1127535235476,0.04644646047560935,41.18471059989618,557.1725678927467,4802.176349260914,3346548.4627019595,7.160952307081783,0.004327046825059408,864.986249570299,0.29734831542464735,0.5629608855699558,298.02714715109045,0.002287320033047236,7.16937509258962,0.1204504989441431,4733.250394072237,1.6864802526490914,0.0004140513199225823,1177.3829829129472,0.04164157310001303,0.36484366492948245
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},50b366f265ff4a06600da96e39dab93480aed2ff,3D,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)",92.22145250108507,-71.0,927.0,ea7eed6f72ef16b312b1846c776096fc347bedac,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)","(38, 53, 5, 72, 99, 10)",24151,1,"(75.66361641339903, 92.29257587677529, 9.224752598236098)","(-19.84733275200101, -30.5971772734176, 14.975996131526212)",0.8858176990386589,0.660168722187893,46.1432428822697,69.89613614129496,82.83364336837448,99.52719220044867,84.81655296137659,101.46436544942786,126887.0865531906,61.91523448837475,0.6016355892922296,20296.86156309752,0.1599600252038977,127358.83967033587,449.0,697.0,8183704724.0,4.065795564559812,121.0,6.420853502151114,927.0,81.05770297251688,571.2195768291168,578.0,-39.0,966.0,51.31756590629317,582.1131587028495,-1.1595882641947821,43156272529.22389,0.07563136183804955,12563.924582173622,676.8888528243679,23719.342892590303,-513.9108824734992,60.86166397980875,11.422056629112104,0.67776250649831,2.3306668225475984,2.74918367461959,5.306595348441888,0.4619251537538609,0.39452547079444084,0.9931412832001704,0.9478176265178871,-0.17157205665030426,0.7826193026996813,0.3573726358624769,25.777957598788404,0.0109868562728029,7.31750116273616,0.7128534703577493,0.02413104560921651,51.55591519757682,4.88477007097144,18.07093015223021,7.454169445292812,2400.453604405615,0.09939354910378927,10.45797458666202,1826.573019750735,20.192684461158205,663.8613721999089,40.24450333319531,28398.424081818557,0.07005504317150751,0.0025388636073809274,0.12581758562969722,73.0416862293354,0.00046433165567934156,1468.2023640643047,0.07327031794287193,21.62881188950308,657.054930518571,1.9482533773207729,1314.5859649335848,0.004709524995710283,0.0026682680662558976,4.876643498188101,15006.44226198845,0.7335054610108043,0.8285498609708788,0.4024936739775515,0.8745940997273498,570.0534073772039,0.00242580178324023,135.1127535235476,0.04644646047560935,41.18471059989618,557.1725678927467,4802.176349260914,3346548.4627019595,7.160952307081783,0.004327046825059408,864.986249570299,0.29734831542464735,0.5629608855699558,298.02714715109045,0.002287320033047236,7.16937509258962,0.1204504989441431,4733.250394072237,1.6864802526490914,0.0004140513199225823,1177.3829829129472,0.04164157310001303,0.36484366492948245
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/028-Glioma-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},50b366f265ff4a06600da96e39dab93480aed2ff,3D,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)",92.22145250108507,-71.0,927.0,ea7eed6f72ef16b312b1846c776096fc347bedac,"(0.9375, 0.9375, 6.000002384185791)","(192, 256, 24)","(38, 53, 5, 72, 99, 10)",24151,1,"(75.66361641339903, 92.29257587677529, 9.224752598236098)","(-19.84730956064348, -30.59719329418496, 14.975998830883885)",0.8858176990386589,0.660168722187893,46.1432428822697,69.89613614129496,82.83364336837448,99.52719220044867,84.81655296137659,101.46436544942786,126887.0865531906,61.91523448837475,0.6016355892922296,20296.86156309752,0.1599600252038977,127358.83967033587,449.0,697.0,8183704724.0,4.065795564559812,121.0,6.420853502151114,927.0,81.05770297251688,571.2195768291168,578.0,-39.0,966.0,51.31756590629317,582.1131587028495,-1.1595882641947821,43156272529.22389,0.07563136183804955,12563.924582173622,676.8888528243679,23719.342892590303,-513.9108824734992,60.86166397980875,11.422056629112104,0.67776250649831,2.3306668225475984,2.74918367461959,5.306595348441888,0.4619251537538609,0.39452547079444084,0.9931412832001704,0.9478176265178871,-0.17157205665030426,0.7826193026996813,0.3573726358624769,25.777957598788404,0.0109868562728029,7.31750116273616,0.7128534703577493,0.02413104560921651,51.55591519757682,4.88477007097144,18.07093015223021,7.454169445292812,2400.453604405615,0.09939354910378927,10.45797458666202,1826.573019750735,20.192684461158205,663.8613721999089,40.24450333319531,28398.424081818557,0.07005504317150751,0.0025388636073809274,0.12581758562969722,73.0416862293354,0.00046433165567934156,1468.2023640643047,0.07327031794287193,21.62881188950308,657.054930518571,1.9482533773207729,1314.5859649335848,0.004709524995710283,0.0026682680662558976,4.876643498188101,15006.44226198845,0.7335054610108043,0.8285498609708788,0.4024936739775515,0.8745940997273498,570.0534073772039,0.00242580178324023,135.1127535235476,0.04644646047560935,41.18471059989618,557.1725678927467,4802.176349260914,3346548.4627019595,7.160952307081783,0.004327046825059408,864.986249570299,0.29734831542464735,0.5629608855699558,298.02714715109045,0.002287320033047236,7.16937509258962,0.1204504989441431,4733.250394072237,1.6864802526490914,0.0004140513199225823,1177.3829829129472,0.04164157310001303,0.36484366492948245
